Bottom of the 9th,11.99,39.99,74.99,083717180104,14881,https://www.pricecharting.com/game/nintendo-64/bottom-of-the-9th 
Brunswick Circuit Pro Bowling,13.99,54.99,319.99,785138301105,3728,https://www.pricecharting.com/game/nintendo-64/brunswick-circuit-pro-bowling 
Buck Bumble,24.99,124.99,384.99,008888130062,3716,https://www.pricecharting.com/game/nintendo-64/buck-bumble 
Bust-A-Move 2,15.99,44.99,139.99,021481640660,3718,https://www.pricecharting.com/game/nintendo-64/bust-a-move-2 
Bust-A-Move 99,44.99,84.99,259.99,021481641612,3719,https://www.pricecharting.com/game/nintendo-64/bust-a-move-99 
California Speed,12.99,49.99,164.99,031719198177,3720,https://www.pricecharting.com/game/nintendo-64/california-speed 
Carmageddon,84.99,199.99,464.99,091493144005,3721,https://www.pricecharting.com/game/nintendo-64/carmageddon 
Castlevania 64,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/castlevania-64 
Castlevania Legacy,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/castlevania-legacy 
Chameleon Twist,34.99,129.99,409.99,020763111010,3724,https://www.pricecharting.com/game/nintendo-64/chameleon-twist 
Chameleon Twist 2,64.99,249.99,784.99,020763111027,3725,https://www.pricecharting.com/game/nintendo-64/chameleon-twist-2 
Charlie Blasts,29.99,124.99,339.99,741648005049,3726,https://www.pricecharting.com/game/nintendo-64/charlie-blasts 
Chopper Attack,8.99,54.99,104.99,031719198054,3727,https://www.pricecharting.com/game/nintendo-64/chopper-attack 
Clay Fighter 63 1/3,24.99,134.99,394.99,040421641673,3730,https://www.pricecharting.com/game/nintendo-64/clay-fighter-63-13 
Clay Fighter Sculptors Cut,999.99,2964.99,9189.99,040421000852,3729,https://www.pricecharting.com/game/nintendo-64/clay-fighter-sculptors-cut 
Command and Conquer,13.99,44.99,294.99,045496870454,3731,https://www.pricecharting.com/game/nintendo-64/command-and-conquer 
Conker's Bad Fur Day,124.99,304.99,894.99,045496870805,3732,https://www.pricecharting.com/game/nintendo-64/conker's-bad-fur-day 
Cruis'n Exotica,39.99,134.99,219.99,031719198351,3733,https://www.pricecharting.com/game/nintendo-64/cruis'n-exotica 
Cruis'n USA,11.99,49.99,714.99,,3734,https://www.pricecharting.com/game/nintendo-64/cruis'n-usa 
Cruis'n World,19.99,69.99,309.99,045496870256,3735,https://www.pricecharting.com/game/nintendo-64/cruis'n-world 
CyberTiger,19.99,49.99,339.99,014633140057,3736,https://www.pricecharting.com/game/nintendo-64/cybertiger 
Daikatana,89.99,489.99,669.99,741648006046,14429,https://www.pricecharting.com/game/nintendo-64/daikatana 
Dark Rift,8.99,49.99,114.99,034912640016,3737,https://www.pricecharting.com/game/nintendo-64/dark-rift 
Deadly Arts,29.99,99.99,254.99,083717180050,3738,https://www.pricecharting.com/game/nintendo-64/deadly-arts 
Destruction Derby 64,17.99,54.99,174.99,785138301143,3739,https://www.pricecharting.com/game/nintendo-64/destruction-derby-64 
Diddy Kong Racing,24.99,84.99,524.99,045496870232,3740,https://www.pricecharting.com/game/nintendo-64/diddy-kong-racing 
Donald Duck,ND,ND,ND,,,https://www.pricecharting.com/game/nintendo-64/donald-duck 
