2006 FIFA World Cup,1,0,0,http://videogames.pricecharting.com/game/psp/2006-fifa-world-cup 
2010 FIFA World Cup,1,0,1,http://videogames.pricecharting.com/game/psp/2010-fifa-world-cup 
2GB PSP Memory Stick Pro Duo,,,,http://videogames.pricecharting.com/game/psp/2gb-psp-memory-stick-pro-duo 
300 March to Glory,2,1,1,http://videogames.pricecharting.com/game/psp/300-march-to-glory 
32MB PSP Memory Stick Pro Duo,,,,http://videogames.pricecharting.com/game/psp/32mb-psp-memory-stick-pro-duo 
4GB PSP Memory Stick Pro Duo,,,,http://videogames.pricecharting.com/game/psp/4gb-psp-memory-stick-pro-duo 
50 Cent Bulletproof G Unit Edition,1,1,0,http://videogames.pricecharting.com/game/psp/50-cent-bulletproof-g-unit-edition 
7 Wonders of the Ancient World,1,0,0,http://videogames.pricecharting.com/game/psp/7-wonders-of-the-ancient-world 
8GB PSP Memory Stick Pro Duo,,,,http://videogames.pricecharting.com/game/psp/8gb-psp-memory-stick-pro-duo 
Ace Combat: Joint Assault,2,2,1,http://videogames.pricecharting.com/game/psp/ace-combat-joint-assault 
Ace Combat X Skies of Deception,4,8,1,http://videogames.pricecharting.com/game/psp/ace-combat-x-skies-of-deception 
Activision Hits Remixed,1,2,0,http://videogames.pricecharting.com/game/psp/activision-hits-remixed 
Adventures to Go,1,1,1,http://videogames.pricecharting.com/game/psp/adventures-to-go 
Aedis Eclipse Generation of Chaos,1,2,1,http://videogames.pricecharting.com/game/psp/aedis-eclipse-generation-of-chaos 
After Burner Black Falcon,1,1,0,http://videogames.pricecharting.com/game/psp/after-burner-black-falcon 
Air Conflicts,1,0,1,http://videogames.pricecharting.com/game/psp/air-conflicts 
Aliens vs. Predator Requiem,2,4,0,http://videogames.pricecharting.com/game/psp/aliens-vs-predator-requiem 
Alien Syndrome,1,0,1,http://videogames.pricecharting.com/game/psp/alien-syndrome 
Ape Escape Academy,2,1,1,http://videogames.pricecharting.com/game/psp/ape-escape-academy 
Ape Escape On the Loose,4,12,4,http://videogames.pricecharting.com/game/psp/ape-escape-on-the-loose 
Armored Core Formula Front,2,2,0,http://videogames.pricecharting.com/game/psp/armored-core-formula-front 
Army of Two: The 40th Day,2,1,1,http://videogames.pricecharting.com/game/psp/army-of-two-the-40th-day 
Asphalt Urban GT 2,2,1,0,http://videogames.pricecharting.com/game/psp/asphalt-urban-gt-2 
Assassins Creed: Bloodlines,4,30,2,http://videogames.pricecharting.com/game/psp/assassin%27s-creed-bloodlines 
Astonishia Story,1,2,1,http://videogames.pricecharting.com/game/psp/astonishia-story 
Astro Boy: The Video Game,1,0,0,http://videogames.pricecharting.com/game/psp/astro-boy-the-video-game 
Atari Classics Evolved,4,4,1,http://videogames.pricecharting.com/game/psp/atari-classics-evolved 
ATV Offroad Fury Blazing Trails,2,1,1,http://videogames.pricecharting.com/game/psp/atv-offroad-fury-blazing-trails 
ATV Offroad Fury Pro,2,2,1,http://videogames.pricecharting.com/game/psp/atv-offroad-fury-pro 
Avatar: The Game,4,2,1,http://videogames.pricecharting.com/game/psp/avatar-the-game 
Avatar The Last Airbender,1,1,0,http://videogames.pricecharting.com/game/psp/avatar-the-last-airbender 
Bakugan: Defenders of the Core,1,0,1,http://videogames.pricecharting.com/game/psp/bakugan-defenders-of-the-core 
BattleZone,0,0,0,http://videogames.pricecharting.com/game/psp/battlezone 
B-Boy,1,0,0,http://videogames.pricecharting.com/game/psp/b-boy 
Beaterator,1,0,1,http://videogames.pricecharting.com/game/psp/beaterator 
Ben 10 Alien Force,2,1,1,http://videogames.pricecharting.com/game/psp/ben-10-alien-force 
Ben 10: Alien Force: Vilgax Attacks,1,0,0,http://videogames.pricecharting.com/game/psp/ben-10-alien-force-vilgax-attacks 
Ben 10 Protector of Earth,1,1,1,http://videogames.pricecharting.com/game/psp/ben-10-protector-of-earth 
Ben 10: Ultimate Alien Cosmic Destruction,1,0,1,http://videogames.pricecharting.com/game/psp/ben-10-ultimate-alien-cosmic-destruction 
Beowulf,1,0,1,http://videogames.pricecharting.com/game/psp/beowulf 
Blade Dancer Lineage of Light,1,1,0,http://videogames.pricecharting.com/game/psp/blade-dancer-lineage-of-light 
BlazBlue: Calamity Trigger Portable,1,1,1,http://videogames.pricecharting.com/game/psp/blazblue-calamity-trigger-portable 
BlazBlue: Continuum Shift II,0,1,0,http://videogames.pricecharting.com/game/psp/blazblue-continuum-shift-ii 
Blazing Souls Accelate,1,1,1,http://videogames.pricecharting.com/game/psp/blazing-souls-accelate 
Blitz Overtime,1,1,0,http://videogames.pricecharting.com/game/psp/blitz-overtime 
Blokus Portable Steambot Championship,1,0,1,http://videogames.pricecharting.com/game/psp/blokus-portable-steambot-championship 
Blood Bowl,1,1,0,http://videogames.pricecharting.com/game/psp/blood-bowl 
BloodRayne PSP,,,,http://videogames.pricecharting.com/game/psp/bloodrayne-psp 
Bomberman,1,1,0,http://videogames.pricecharting.com/game/psp/bomberman 
Bomberman Land,1,0,0,http://videogames.pricecharting.com/game/psp/bomberman-land 
Bounty Hounds,1,0,0,http://videogames.pricecharting.com/game/psp/bounty-hounds 
Brave Story New Traveler,4,12,1,http://videogames.pricecharting.com/game/psp/brave-story-new-traveler 
Brooktown High,1,0,1,http://videogames.pricecharting.com/game/psp/brooktown-high 
Brothers in Arms D-Day,2,1,1,http://videogames.pricecharting.com/game/psp/brothers-in-arms-d-day 
Brunswick Pro Bowling,1,1,1,http://videogames.pricecharting.com/game/psp/brunswick-pro-bowling 
Bubble Bobble Evolution,0,0,4,http://videogames.pricecharting.com/game/psp/bubble-bobble-evolution 
Burnout Dominator,4,2,0,http://videogames.pricecharting.com/game/psp/burnout-dominator 
Burnout Legends,4,30,1,http://videogames.pricecharting.com/game/psp/burnout-legends 
Bust-A-Move Deluxe,1,2,1,http://videogames.pricecharting.com/game/psp/bust-a-move-deluxe 
Buzz! Master Quiz,1,1,1,http://videogames.pricecharting.com/game/psp/buzz-master-quiz 
Cabelas African Safari,2,0,0,http://videogames.pricecharting.com/game/psp/cabela%27s-african-safari 
Cabelas Dangerous Hunts Ultimate Challenge,2,1,0,http://videogames.pricecharting.com/game/psp/cabela%27s-dangerous-hunts-ultimate-challenge 
Cabelas Legendary Adventures,4,2,0,http://videogames.pricecharting.com/game/psp/cabela%27s-legendary-adventures 
Cabelas North American Adventures 2011,1,1,1,http://videogames.pricecharting.com/game/psp/cabela%27s-north-american-adventures-2011 
Cake Mania Bakers Challenge,1,0,0,http://videogames.pricecharting.com/game/psp/cake-mania-baker%27s-challenge 
Call of Duty Roads to Victory,4,30,1,http://videogames.pricecharting.com/game/psp/call-of-duty-roads-to-victory 
Capcom Classics Collection Reloaded,4,8,1,http://videogames.pricecharting.com/game/psp/capcom-classics-collection-reloaded 
Capcom Classics Collection Remixed,4,8,1,http://videogames.pricecharting.com/game/psp/capcom-classics-collection-remixed 
Capcom Puzzle World,1,1,0,http://videogames.pricecharting.com/game/psp/capcom-puzzle-world 
Carol Vordermans Sudoku,0,0,1,http://videogames.pricecharting.com/game/psp/carol-vorderman%27s-sudoku 
Cars,4,4,1,http://videogames.pricecharting.com/game/psp/cars 
Cars 2,1,1,1,http://videogames.pricecharting.com/game/psp/cars-2 
Cars Race-O-Rama,1,1,1,http://videogames.pricecharting.com/game/psp/cars-race-o-rama 
Castlevania Dracula X Chronicles,4,30,4,http://videogames.pricecharting.com/game/psp/castlevania-dracula-x-chronicles 
Chameleon,0,0,0,http://videogames.pricecharting.com/game/psp/chameleon 
Chessmaster,1,0,1,http://videogames.pricecharting.com/game/psp/chessmaster 
Chili Con Carnage,1,1,0,http://videogames.pricecharting.com/game/psp/chili-con-carnage 
Cid the Dummy,0,0,0,http://videogames.pricecharting.com/game/psp/cid-the-dummy 
Class of Heroes,1,1,1,http://videogames.pricecharting.com/game/psp/class-of-heroes 
Class of Heroes 2,0,0,4,http://videogames.pricecharting.com/game/psp/class-of-heroes-2 
Cloudy with a Chance of Meatballs,1,0,1,http://videogames.pricecharting.com/game/psp/cloudy-with-a-chance-of-meatballs 
Coded Arms,2,4,1,http://videogames.pricecharting.com/game/psp/coded-arms 
Coded Arms Contagion,1,1,0,http://videogames.pricecharting.com/game/psp/coded-arms-contagion 
Code Lyoko Quest for Infinity,1,0,0,http://videogames.pricecharting.com/game/psp/code-lyoko-quest-for-infinity 
Crash Bandicoot Mind over Mutant,,,,http://videogames.pricecharting.com/game/psp/crash-bandicoot-mind-over-mutant 
Crash of the Titans,2,4,4,http://videogames.pricecharting.com/game/psp/crash-of-the-titans 
Crash Tag Team Racing,4,4,0,http://videogames.pricecharting.com/game/psp/crash-tag-team-racing 
Crazy Taxi Fare Wars,2,1,1,http://videogames.pricecharting.com/game/psp/crazy-taxi-fare-wars 
Crimson Gem Saga,2,4,1,http://videogames.pricecharting.com/game/psp/crimson-gem-saga 
Crush,1,1,0,http://videogames.pricecharting.com/game/psp/crush 
Cube,1,0,0,http://videogames.pricecharting.com/game/psp/cube 
Dantes Inferno,4,4,1,http://videogames.pricecharting.com/game/psp/dante%27s-inferno 
Darkstalkers Chronicle The Chaos Tower,4,8,1,http://videogames.pricecharting.com/game/psp/darkstalkers-chronicle-the-chaos-tower 
Dave Mirra BMX Challenge,1,1,0,http://videogames.pricecharting.com/game/psp/dave-mirra-bmx-challenge 
Daxter,8,30,4,http://videogames.pricecharting.com/game/psp/daxter 
Dead Head Fred,1,1,1,http://videogames.pricecharting.com/game/psp/dead-head-fred 
Dead or Alive Paradise,2,1,1,http://videogames.pricecharting.com/game/psp/dead-or-alive-paradise 
Dead to Rights Reckoning,2,1,0,http://videogames.pricecharting.com/game/psp/dead-to-rights-reckoning 
Death Jr.,4,8,0,http://videogames.pricecharting.com/game/psp/death-jr 
Death Jr. 2 Root of Evil,2,4,1,http://videogames.pricecharting.com/game/psp/death-jr-2-root-of-evil 
Def Jam Fight for NY The Takeover,4,4,0,http://videogames.pricecharting.com/game/psp/def-jam-fight-for-ny-the-takeover 
Despicable Me,1,1,1,http://videogames.pricecharting.com/game/psp/despicable-me 
Diner Dash Sizzle and Serve,1,0,1,http://videogames.pricecharting.com/game/psp/diner-dash-sizzle-and-serve 
Dirt 2,1,1,0,http://videogames.pricecharting.com/game/psp/dirt-2 
Disgaea 2: Dark Hero Days,4,4,1,http://videogames.pricecharting.com/game/psp/disgaea-2-dark-hero-days 
