007 James Bond,18.99,24.99,119.99,073000091002,20280,https://www.pricecharting.com/game/atari-5200/007-james-bond 
Adventure II,24.99,59.99,119.99,,20294,https://www.pricecharting.com/game/atari-5200/adventure-ii 
AstroChase,17.99,19.99,29.99,073000095604,20266,https://www.pricecharting.com/game/atari-5200/astrochase 
Ballblazer,7.99,24.99,39.99,013189406501,20273,https://www.pricecharting.com/game/atari-5200/ballblazer 
Beamrider,24.99,54.99,84.99,,20243,https://www.pricecharting.com/game/atari-5200/beamrider 
Berzerk,6.99,18.99,24.99,077000052216,20282,https://www.pricecharting.com/game/atari-5200/berzerk 
Blueprint,7.99,19.99,34.99,002626280033,20238,https://www.pricecharting.com/game/atari-5200/blueprint 
Boulder Dash,34.99,94.99,169.99,,20284,https://www.pricecharting.com/game/atari-5200/boulder-dash 
Boulder Dash II: Rockford's Revenge,84.99,84.99,169.99,,20290,https://www.pricecharting.com/game/atari-5200/boulder-dash-ii-rockford%27s-revenge 
Bounty Bob Strikes Back,349.99,809.99,1609.99,,19416,https://www.pricecharting.com/game/atari-5200/bounty-bob-strikes-back 
Bristles [Homebrew],34.99,84.99,119.99,,20278,https://www.pricecharting.com/game/atari-5200/bristles-homebrew 
Buck Rogers: Planet of Zoom,8.99,24.99,44.99,,20239,https://www.pricecharting.com/game/atari-5200/buck-rogers-planet-of-zoom 
Castle Blast,6.99,19.99,39.99,,20286,https://www.pricecharting.com/game/atari-5200/castle-blast 
Centipede,1.99,4.99,19.99,664221230099,20215,https://www.pricecharting.com/game/atari-5200/centipede 
Choplifter!,8.99,14.99,39.99,,20255,https://www.pricecharting.com/game/atari-5200/choplifter 
Congo Bongo,4.99,15.99,34.99,,20213,https://www.pricecharting.com/game/atari-5200/congo-bongo 
Countermeasure,1.99,5.99,9.99,077000052100,20234,https://www.pricecharting.com/game/atari-5200/countermeasure 
Crystal Castles,19.99,64.99,134.99,,20281,https://www.pricecharting.com/game/atari-5200/crystal-castles 
Decathlon,18.99,49.99,94.99,,20268,https://www.pricecharting.com/game/atari-5200/decathlon 
Defender,1.99,8.99,19.99,000007511844,20228,https://www.pricecharting.com/game/atari-5200/defender 
Dig Dug,3.99,5.99,15.99,,20221,https://www.pricecharting.com/game/atari-5200/dig-dug 
Dreadnaught Factor,29.99,44.99,99.99,,20270,https://www.pricecharting.com/game/atari-5200/dreadnaught-factor 
Frogger,4.99,7.99,74.99,073000095307,20226,https://www.pricecharting.com/game/atari-5200/frogger 
Frogger II: Threedeep,19.99,44.99,84.99,073000090906,20237,https://www.pricecharting.com/game/atari-5200/frogger-ii-threedeep 
Galaxian,1.99,5.99,8.99,,20214,https://www.pricecharting.com/game/atari-5200/galaxian 
Gorf,8.99,24.99,44.99,,20236,https://www.pricecharting.com/game/atari-5200/gorf 
Gremlins,19.99,34.99,59.99,,20269,https://www.pricecharting.com/game/atari-5200/gremlins 
Gyruss,19.99,39.99,74.99,073000090807,20230,https://www.pricecharting.com/game/atari-5200/gyruss 
H.E.R.O.,24.99,49.99,94.99,,20224,https://www.pricecharting.com/game/atari-5200/hero 
Joust,1.99,6.99,17.99,,20218,https://www.pricecharting.com/game/atari-5200/joust 
Jr. Pac-Man [Homebrew],149.99,264.99,599.99,,20253,https://www.pricecharting.com/game/atari-5200/jr-pac-man-homebrew 
Jungle Hunt,4.99,7.99,16.99,077000052223,20219,https://www.pricecharting.com/game/atari-5200/jungle-hunt 
K-razy Shoot-Out,44.99,94.99,204.99,026262805030,20279,https://www.pricecharting.com/game/atari-5200/k-razy-shoot-out 
Kaboom!,9.99,18.99,24.99,047875500013,20259,https://www.pricecharting.com/game/atari-5200/kaboom 
Kangaroo,3.99,5.99,6.99,007700005229,20225,https://www.pricecharting.com/game/atari-5200/kangaroo 
Keystone Kapers,19.99,34.99,54.99,,20271,https://www.pricecharting.com/game/atari-5200/keystone-kapers 
Klax,19.99,39.99,84.99,,20293,https://www.pricecharting.com/game/atari-5200/klax 
Magical Fairy Force,ND,ND,ND,,2726706,https://www.pricecharting.com/game/atari-5200/magical-fairy-force 
Mario Bros.,18.99,34.99,129.99,,20220,https://www.pricecharting.com/game/atari-5200/mario-bros 
Megamania,34.99,54.99,119.99,,20274,https://www.pricecharting.com/game/atari-5200/megamania 
Meteorites,69.99,299.99,459.99,,20285,https://www.pricecharting.com/game/atari-5200/meteorites 
Miner 2049er,29.99,49.99,104.99,,20256,https://www.pricecharting.com/game/atari-5200/miner-2049er 
Missile Command,1.99,5.99,19.99,077000052025,20245,https://www.pricecharting.com/game/atari-5200/missile-command 
Montezuma's Revenge Featuring Panama Joe,24.99,74.99,144.99,073000094607,20246,https://www.pricecharting.com/game/atari-5200/montezuma%27s-revenge-featuring-panama-joe 
Moon Patrol,5.99,14.99,34.99,,20222,https://www.pricecharting.com/game/atari-5200/moon-patrol 
