007 Legends,4,8,4,http://videogames.pricecharting.com/game/playstation-3/007-legends 
2010 FIFA World Cup,4,4,2,http://videogames.pricecharting.com/game/playstation-3/2010-fifa-world-cup 
2014 FIFA World Cup Brazil,4,4,4,http://videogames.pricecharting.com/game/playstation-3/2014-fifa-world-cup-brazil 
2K Essentials Collection,4,4,1,http://videogames.pricecharting.com/game/playstation-3/2k-essentials-collection 
2K Power Pack Collection,,,,http://videogames.pricecharting.com/game/playstation-3/2k-power-pack-collection 
2K Sports Combo Pack,,,,http://videogames.pricecharting.com/game/playstation-3/2k-sports-combo-pack 
3D Dot Game Heroes,4,30,4,http://videogames.pricecharting.com/game/playstation-3/3d-dot-game-heroes 
4 In 1 Action Pack,,,,http://videogames.pricecharting.com/game/playstation-3/4-in-1-action-pack 
50 Cent: Blood on the Sand,4,8,1,http://videogames.pricecharting.com/game/playstation-3/50-cent-blood-on-the-sand 
50 Dollar PSN Card,,,,http://videogames.pricecharting.com/game/playstation-3/50-dollar-psn-card 
AC/DC Live Rock Band Track Pack,4,4,4,http://videogames.pricecharting.com/game/playstation-3/acdc-live-rock-band-track-pack 
Ace Combat Assault Horizon,4,30,4,http://videogames.pricecharting.com/game/playstation-3/ace-combat-assault-horizon 
Adventures of Tintin: The Game,4,2,1,http://videogames.pricecharting.com/game/playstation-3/adventures-of-tintin-the-game 
Adventure Time: Explore the Dungeon Because I Dont Know,4,0,2,http://videogames.pricecharting.com/game/playstation-3/adventure-time-explore-the-dungeon-because-i-don%27t-know 
Adventure Time: The Secret of the Nameless Kingdom,2,1,1,http://videogames.pricecharting.com/game/playstation-3/adventure-time-the-secret-of-the-nameless-kingdom 
Afrika,4,8,1,http://videogames.pricecharting.com/game/playstation-3/afrika 
Afro Samurai,4,8,1,http://videogames.pricecharting.com/game/playstation-3/afro-samurai 
Air Conflicts: Pacific Carriers,4,4,2,http://videogames.pricecharting.com/game/playstation-3/air-conflicts-pacific-carriers 
Air Conflicts: Secret Wars,1,1,0,http://videogames.pricecharting.com/game/playstation-3/air-conflicts-secret-wars 
Air Conflicts: Vietnam,4,4,1,http://videogames.pricecharting.com/game/playstation-3/air-conflicts-vietnam 
Akibas Trip: Undead & Undressed,2,4,2,http://videogames.pricecharting.com/game/playstation-3/akiba%27s-trip-undead-&-undressed 
Alice: Madness Returns,4,30,4,http://videogames.pricecharting.com/game/playstation-3/alice-madness-returns 
Alien: Isolation,4,8,4,http://videogames.pricecharting.com/game/playstation-3/alien-isolation 
Aliens Colonial Marines,4,12,4,http://videogames.pricecharting.com/game/playstation-3/aliens-colonial-marines 
Aliens Colonial Marines Collectors Edition,,,,http://videogames.pricecharting.com/game/playstation-3/aliens-colonial-marines-collectors-edition 
Aliens vs. Predator,4,30,1,http://videogames.pricecharting.com/game/playstation-3/aliens-vs-predator 
Aliens vs. Predator Hunter Edition,1,0,1,http://videogames.pricecharting.com/game/playstation-3/aliens-vs-predator-hunter-edition 
All Pro Football 2K8,4,4,1,http://videogames.pricecharting.com/game/playstation-3/all-pro-football-2k8 
Alone in the Dark Inferno,1,4,1,http://videogames.pricecharting.com/game/playstation-3/alone-in-the-dark-inferno 
Alpha Protocol,4,8,1,http://videogames.pricecharting.com/game/playstation-3/alpha-protocol 
Amazing Spiderman,4,30,4,http://videogames.pricecharting.com/game/playstation-3/amazing-spiderman 
Amazing Spiderman 2,8,30,4,http://videogames.pricecharting.com/game/playstation-3/amazing-spiderman-2 
Anarchy Reigns,2,4,4,http://videogames.pricecharting.com/game/playstation-3/anarchy-reigns 
